-5320.557091	585.902614	-1611.946020	-1570807.440418
-5393.158035	592.905665	-1590.545216	-1488319.600816
-5442.738342	605.148329	-1599.578476	-1393207.683236
-5310.374864	562.941926	-1579.064995	-1331365.016972
-5418.780431	600.585308	-1583.086857	-1235252.534018
-5464.168840	626.898003	-1632.297346	-1252813.127606
-5401.007712	620.225704	-1622.671441	-1267955.119232
-5410.400646	639.835713	-1612.427109	-1219889.508005
-5474.906198	671.836730	-1665.024357	-1283151.089664
-5419.134865	701.056195	-1653.508801	-1251773.172881
-5322.202197	710.683082	-1600.688444	-1138748.437803
-5379.868180	694.771210	-1594.228619	-1271245.735311
-5454.404048	646.257399	-1567.116677	-1269283.499771
-5320.135523	704.074087	-1561.262527	-1150342.966812
-5340.522663	663.175486	-1584.278227	-1355760.071068
-5474.927676	676.528227	-1626.556295	-1400181.491918
-5537.238513	681.739343	-1669.435357	-1396306.472432
-5503.341445	711.546536	-1631.480441	-1340054.510963
-5473.481629	721.555198	-1615.703214	-1362118.174596
-5475.662438	789.019203	-1593.676898	-1098429.719502
-5432.389850	783.053568	-1606.530841	-1196361.838491
-5377.020695	756.597760	-1592.811231	-1272628.558573
-5453.084087	793.728209	-1608.480743	-1258667.538595
-5405.403554	785.437984	-1612.235974	-1295816.280939
-5489.416307	783.035076	-1600.280361	-1244052.786286
-5614.420340	779.778436	-1638.858066	-1395912.362397
-5491.879108	809.026668	-1604.912333	-1288371.777499
-5692.047563	843.008447	-1613.934647	-1272039.893391
-5654.117256	831.160129	-1536.834168	-1120052.698412
-5536.622752	866.753265	-1575.113180	-1146154.157269
-5588.959487	835.640278	-1526.346095	-1152045.072873
-5469.067030	856.133256	-1515.056566	-1207196.892083
-5534.306996	833.784673	-1527.832706	-1329462.288856
-5492.166309	829.606488	-1517.301878	-1353640.085180
-5597.414370	809.123045	-1538.298895	-1445490.645116
-5469.402751	837.214994	-1509.522865	-1321652.022061
-5481.110581	853.619031	-1544.151508	-1434786.405748
-5501.055740	889.194849	-1523.823852	-1397371.042187
-5419.701119	893.887971	-1479.131056	-1200832.385473
-5582.843532	814.094383	-1465.334414	-1391263.780688
-5519.428158	854.516851	-1502.108874	-1361473.522338
-5489.965687	870.366198	-1513.160753	-1297944.219142
-5396.538371	883.612274	-1538.549702	-1340911.237406
-5377.708855	859.607691	-1491.574426	-1371587.000753
-5491.982669	817.309683	-1500.055481	-1458960.508239
-5420.598344	841.084123	-1460.604727	-1331561.145090
-5291.417091	797.744633	-1443.525137	-1397321.115764
-5261.534394	742.056396	-1475.769010	-1534308.370640
-5052.156272	706.655450	-1421.286239	-1492307.809830
-5157.553610	609.898174	-1446.855794	-1804031.440030
-5099.596504	584.276551	-1464.587360	-1811903.472568
-5149.157859	568.308243	-1451.215758	-1916741.715473
-5047.413947	551.742639	-1457.133118	-2029501.249001
-5028.605219	546.850514	-1448.027138	-2061344.150648
-5083.922525	545.715404	-1448.492625	-2052208.583330
-5096.621589	534.864093	-1475.322862	-2162802.374385
-5101.446929	498.266247	-1477.659263	-2273880.933724
-5072.560142	538.983206	-1489.389335	-2196118.267274
-5017.963249	484.265058	-1484.065511	-2299194.283200
-5089.211886	443.567745	-1455.187448	-2315455.178568
-5027.644432	414.870570	-1471.836796	-2418773.620289
-4945.585686	398.330053	-1468.210895	-2506996.669900
-5035.751190	356.588796	-1493.240397	-2646595.407112
-4974.134632	267.946687	-1528.144786	-2896261.291875
-4957.115867	274.033937	-1542.795526	-2916213.773494
-5039.962058	276.527205	-1596.907412	-3066684.062615
-5124.720062	251.995484	-1614.986555	-3161711.727022
-5064.549058	264.528386	-1675.783048	-3159947.637749
-4997.080574	285.620097	-1677.338701	-3131160.140331
-4884.573570	287.389087	-1667.014529	-3066839.869654
-4942.043079	281.402229	-1697.217533	-3121744.376765
-5002.926927	258.098049	-1676.936201	-3189903.063045
-4943.590672	253.294210	-1726.465865	-3200845.715601
-4993.505891	256.755330	-1767.873068	-3184058.693118
-5007.791717	343.299064	-1749.772554	-3033024.822856
-5015.271295	296.878821	-1740.504156	-3078001.741432
-4954.981645	307.530191	-1708.663295	-2989058.873295
-5055.069526	374.858354	-1734.695814	-2825373.227497
-5133.707600	341.147285	-1795.289426	-3168998.468583
-5176.440292	382.523449	-1814.224449	-3078809.905260
-5204.287240	450.981063	-1843.970158	-2943130.809247
-5168.927537	521.714079	-1806.152693	-2683792.648196
-5518.041409	492.440042	-1863.647298	-2809703.349617
-5539.040468	484.069704	-1877.814135	-2788726.873691
-5414.660137	571.231269	-1872.924761	-2571759.484816
-5531.269076	601.999888	-1867.773298	-2479913.125437
-5576.745697	636.028467	-1893.408810	-2468882.763493
-5541.625657	643.200523	-1874.321396	-2470984.530597
-5372.672828	723.223271	-1825.512768	-2151375.480203
-5389.693457	711.789827	-1810.683855	-2088592.305751
-5352.166476	759.989757	-1766.250281	-1939346.179060
-5436.194564	748.877201	-1768.861598	-1926774.020661
-5361.704945	740.377469	-1772.025592	-1967857.502358
-5305.787176	754.066438	-1732.789083	-1809249.078576
-5318.897568	737.040034	-1713.294491	-1833615.437400
-5300.500567	715.169083	-1720.296336	-1852424.567481
-5296.984783	753.490883	-1699.461580	-1746283.107222
-5398.006125	767.113544	-1647.989609	-1655149.911877
-5427.670342	805.059985	-1648.583065	-1574376.755472
-5372.077082	812.674296	-1611.170471	-1501763.228751
-5399.556882	795.611759	-1611.131453	-1541447.164811
-5572.458211	820.170106	-1605.330596	-1458807.238905
-5496.372560	843.985182	-1619.737935	-1380988.302603
-5599.474835	772.491190	-1642.487625	-1680978.039631
-5565.350488	793.750143	-1583.964158	-1468552.920411
-5507.281308	848.044577	-1592.881133	-1407815.251386
-5496.708671	819.990718	-1581.331008	-1407985.486316
-5474.521403	828.081406	-1553.222857	-1318517.945404
-5475.698915	799.944272	-1539.756120	-1303542.157892
-5473.942481	820.996965	-1539.182669	-1311240.236368
-5495.923759	814.191748	-1569.965925	-1398767.017745
-5556.938876	813.894330	-1603.743373	-1529857.448203
-5505.240941	836.061539	-1603.743788	-1487849.997795
-5467.623716	823.734943	-1578.188446	-1418462.266194
-5401.805687	811.594329	-1499.363054	-1367945.346727
-5378.350181	785.136995	-1480.615799	-1501319.248982
-5402.929436	784.260602	-1508.606785	-1506829.205883
-5382.488350	797.720390	-1468.978922	-1360304.547316
-5374.574621	809.128391	-1518.105073	-1362341.792730
-5350.937877	788.531191	-1502.823470	-1430931.730632
-5342.588910	794.055210	-1505.073104	-1328878.711865
-5355.920511	787.819757	-1492.828089	-1445112.025885
-5314.221410	765.831606	-1443.798687	-1350300.532054
-5216.252800	727.492874	-1427.465969	-1288565.978953
-5239.254502	731.907615	-1441.366887	-1308634.576490
-5303.940612	694.066545	-1449.752079	-1470421.771786
-5381.718502	698.138933	-1452.735038	-1294001.658261
-5387.976346	717.642611	-1476.765899	-1286219.576665
-5448.583644	696.602051	-1488.175589	-1485416.566689
-5507.523219	656.056237	-1506.087742	-1448558.948738
-5357.517755	603.014543	-1524.691445	-1718557.191578
-5271.351883	614.493240	-1456.337402	-1535422.660282
-5199.363330	581.263337	-1417.657753	-1539032.504034
-5299.138639	540.294562	-1465.683556	-1609485.608540
-5238.975403	513.871269	-1432.658774	-1649910.424741
-5244.429973	536.228393	-1450.511428	-1619535.186797
-5410.799423	555.794045	-1539.724517	-1737882.497540
-5391.513492	541.790344	-1525.171165	-1698819.684054
-5380.234229	621.886689	-1574.986816	-1639370.675597
-5250.404109	619.971667	-1505.769293	-1538787.933067
-5468.297115	572.684803	-1545.922885	-1693862.100642
-5424.884641	557.453436	-1591.561213	-1831410.485095
-5299.698920	617.910838	-1594.018094	-1748096.351235
-5370.864690	588.999237	-1598.839529	-1759509.077566
-5269.725555	597.039985	-1582.524718	-1790949.084589
-5251.301695	622.370649	-1604.557796	-1818470.597054
-5342.241509	628.631627	-1641.016348	-1882674.088852
-5219.375921	649.339215	-1563.830416	-1698941.306224
-5220.497140	630.238401	-1587.164308	-1858286.365136
-5175.126861	566.080434	-1526.720354	-1845508.286859
-5362.800169	562.315434	-1608.642767	-2017943.085688
-5259.627752	569.362668	-1636.086097	-2006819.281585
-5202.149657	538.874628	-1603.562977	-1951415.151740
-5174.143828	559.127073	-1642.374490	-2035613.889511
-5157.982095	583.235754	-1623.166269	-1909034.819417
-5240.084008	543.076280	-1615.216620	-1974930.797863
-5267.430723	531.456266	-1607.280072	-1981749.345236
-5377.496244	562.156855	-1644.372040	-2028470.942900
-5298.278956	566.621690	-1597.915834	-1978891.831800
-5273.621657	587.685594	-1590.229232	-1863444.894414
-5372.491362	583.212572	-1585.923566	-1920999.670924
-5318.286111	587.001584	-1561.845350	-1919914.741820
-5340.216708	623.786969	-1599.886613	-1950301.657493
-5271.874404	631.444408	-1578.418762	-1880950.927123
-5285.413867	587.434742	-1576.447062	-2032100.640355
-5375.385085	559.744180	-1578.500289	-2106941.810991
-5199.283459	539.962380	-1538.111241	-2101838.825640
-5049.429389	562.155249	-1511.518769	-1988465.786086
-5223.384050	572.617714	-1589.422899	-2094186.896750
-5370.059352	577.374563	-1649.274777	-2301545.995502
-5403.807740	555.306151	-1649.171530	-2312006.256147
-5384.924469	585.011807	-1621.811407	-2198309.857869
-5383.705093	614.899191	-1645.489368	-2216372.242801
-5238.716764	583.254898	-1608.326942	-2250326.163195
-5309.260171	600.930146	-1565.708058	-2258273.360982
-5465.764686	589.050586	-1605.195321	-2367724.308224
-5308.977749	646.007576	-1621.641896	-2213800.086708
-5303.331770	597.886546	-1620.776230	-2324797.847914
-5423.540062	631.210858	-1649.252815	-2383790.573255
-5325.492784	582.018168	-1610.105585	-2403815.940476
-5383.406651	573.707691	-1641.398465	-2505981.867571
-5297.394190	530.837371	-1626.164234	-2507809.758341
-5140.277271	535.432127	-1584.931573	-2492253.729815
-5191.549584	522.315640	-1584.786294	-2563012.911682
-5253.116357	570.858623	-1605.013112	-2463060.257410
-5158.759850	616.703903	-1627.004560	-2472300.321116
-5198.094567	587.049114	-1583.688322	-2381944.134172
-5297.403770	541.379160	-1574.437033	-2478295.802459
-5314.893131	531.243989	-1565.636281	-2476834.592362
-5205.596281	516.989228	-1580.485040	-2521947.383573
-5275.451723	546.102712	-1582.781388	-2508301.245744
-5405.234141	514.014865	-1632.061234	-2554847.217362
-5364.231263	546.414170	-1594.283484	-2351367.118118
-5247.975445	574.207818	-1541.872305	-2144530.783200
-5429.272436	570.399401	-1605.248630	-2291891.591841
-5373.228394	609.365746	-1573.510152	-2173504.160553
-5491.055549	581.500803	-1624.620641	-2305273.478198
-5456.469927	592.428124	-1609.418413	-2298562.514037
-5394.807005	581.595936	-1577.467480	-2260115.167812
-5445.809820	567.494685	-1573.613074	-2371146.497386
-5476.925871	585.147130	-1581.944583	-2301113.670728
-5427.112769	608.974881	-1591.665559	-2218262.547547
-5462.245842	639.477431	-1603.222010	-2197461.402327
-5375.476379	649.343653	-1582.073132	-2056852.634526
-5276.709604	663.871332	-1549.229735	-1995405.203413
-5426.427137	600.376445	-1590.190790	-2210559.252530
-5391.629121	652.349695	-1545.105492	-2019518.345030
-5446.929798	647.462429	-1531.602395	-1989700.940670
-5594.463746	677.785060	-1601.690014	-1954640.628519
-5560.124738	711.145146	-1600.297637	-1956349.977575
-5622.865026	748.575430	-1621.113057	-1915502.458269
-5564.524043	773.163345	-1610.890547	-1804357.270911
-5545.266822	779.569927	-1584.246734	-1606042.713236
-5548.496290	807.806820	-1606.734795	-1598746.676770
-5404.630111	765.574999	-1525.693822	-1427192.156002
-5420.140785	743.755847	-1496.923959	-1400306.469568
-5326.860114	745.434349	-1519.728568	-1380963.054653
-5305.176637	759.121765	-1500.571895	-1295707.051963
-5403.495778	748.305963	-1557.504078	-1478716.196237
-5381.282989	740.828539	-1529.145143	-1394240.321947
-5516.813992	758.163404	-1564.158614	-1444781.296964
-5509.455626	743.530348	-1533.408092	-1397927.711468
-5434.036908	783.334816	-1520.146710	-1223819.629971
-5477.313798	783.113821	-1524.655348	-1229484.059236
-5583.449177	733.142926	-1562.633092	-1405837.060403
-5385.063151	745.904267	-1536.189359	-1311750.322380
-5444.991755	757.772714	-1556.647095	-1314395.426341
-5567.765240	756.102846	-1618.569614	-1460762.565538
-5429.500675	757.815150	-1546.989319	-1313423.323902
-5363.288613	766.949545	-1516.012401	-1247886.323386
-5274.250343	729.404426	-1433.274042	-1205340.891506
-5279.960625	690.491475	-1465.516148	-1425833.111994
-5213.990856	691.793726	-1417.993869	-1254867.684563
-5127.271558	645.143265	-1394.487668	-1281602.144954
-5168.861450	580.835650	-1331.578264	-1249820.726961
-5117.354128	558.536707	-1354.683414	-1356786.382218
-5080.068616	511.173883	-1352.680378	-1426146.353112
-5042.496832	424.419556	-1353.404738	-1584159.413296
-4961.282878	386.810755	-1371.585750	-1719162.626478
-5023.549467	411.940159	-1433.704153	-1851366.731250
-5021.267231	382.765929	-1412.646083	-1877401.212680
-5124.671963	369.905786	-1523.273763	-2100614.812296
-5082.103925	355.334927	-1490.157073	-2176676.026401
-5054.113624	389.338977	-1516.636702	-2149968.477539
-5053.359267	377.032656	-1509.343386	-2161109.384398
-4927.435559	394.321745	-1495.107803	-2131577.870243
-5080.195379	326.242116	-1557.856875	-2393582.221143
-5153.477247	383.745318	-1609.982946	-2345052.138297
-5317.934070	428.029337	-1674.466575	-2375260.897028
-5208.829359	454.931018	-1676.844706	-2356155.803934
-5318.846188	449.185632	-1706.812669	-2444365.369142
-5173.570910	539.883225	-1675.104111	-2117584.563532
-5245.465373	512.518920	-1659.958372	-2185375.835029
-5205.788877	572.759931	-1671.585601	-1993027.393705
-5159.501550	584.423970	-1654.917164	-2013187.590596
-5194.649964	541.917144	-1681.635295	-2193939.393826
-5238.089454	547.104095	-1663.061470	-2108367.532722
-5147.854525	566.250202	-1652.014002	-2079041.687307
-5190.054892	569.937463	-1638.649352	-2132093.510967
-5193.680351	507.764502	-1646.023605	-2209288.813301
-5294.229886	507.326690	-1650.838859	-2299507.847491
-5250.668653	476.928903	-1666.289357	-2437295.362956
-5224.738169	531.290160	-1626.096794	-2212995.479890
-5235.549394	521.647911	-1658.296770	-2212353.550132
-5101.730038	548.946477	-1638.649729	-2134731.013685
-5131.933998	565.468194	-1649.198458	-2080757.496668
-5235.759346	580.486915	-1625.295987	-2136091.843518
-5226.372150	582.845650	-1641.818797	-2127586.043810
-5240.541904	536.966722	-1684.614585	-2330436.633737
-5352.021294	571.912670	-1695.199577	-2318086.958491
-5401.134626	538.970430	-1638.240264	-2264500.390914
-5308.625421	519.723098	-1660.858310	-2303157.511261
-5328.626123	485.880278	-1618.625994	-2260262.307836
-5275.599006	516.248156	-1657.985941	-2286586.916567
-5378.131953	543.982609	-1683.821957	-2323757.245911
-5428.513706	609.648480	-1715.089075	-2270251.269127
-5427.735160	605.708692	-1699.658342	-2238871.031562
-5452.831699	666.675746	-1652.651234	-1949800.802150
-5505.184016	692.280954	-1647.427359	-1896312.722357
-5623.445748	728.525007	-1679.172904	-1912062.783432
-5675.319827	729.609726	-1666.259119	-1861515.641076
-5766.477246	772.213218	-1721.519418	-1947010.478504
-5660.545966	807.109056	-1679.954976	-1761737.432941
-5625.056693	886.184097	-1638.636984	-1545165.998228
-5617.890697	891.407793	-1616.051526	-1476515.048337
-5673.563141	872.065434	-1607.126037	-1532880.912493
-5687.369936	896.934429	-1564.144874	-1335101.622412
-5647.129402	885.376183	-1555.939984	-1345313.045180
-5628.530195	907.295197	-1518.624754	-1327415.950110
-5531.991108	939.353518	-1472.104262	-1061151.375052
-5600.037522	918.104141	-1479.578767	-1081114.809552
-5607.087675	933.875599	-1499.513719	-1083324.009213
-5641.152787	953.175902	-1509.398328	-1067767.022486
-5600.514051	925.215492	-1476.726770	-1048726.758886
-5410.809652	934.170678	-1410.936620	-933073.160973
-5521.639233	908.325588	-1403.478724	-981494.933952
-5575.285040	854.845922	-1469.040197	-1201188.015281
-5484.217173	908.653246	-1415.350892	-1056644.120387
-5509.511191	906.172892	-1413.544300	-1104752.749979
-5579.509068	864.469280	-1449.800210	-1283644.650905
-5601.782101	841.003148	-1452.537518	-1374802.928458
-5565.506854	868.066761	-1455.203440	-1359211.551263
-5362.648677	834.336992	-1453.018392	-1356246.599815
-5374.080501	814.796384	-1434.725823	-1394939.131508
-5455.366553	794.157528	-1461.277543	-1466216.042852
-5415.676804	817.004675	-1403.248051	-1336274.028253
-5250.690271	736.136208	-1394.022188	-1473777.893793
-5167.032064	684.750835	-1361.863032	-1445524.950661
-5210.445613	706.316287	-1386.936699	-1412229.938003
-5271.768381	642.878459	-1382.288807	-1555164.606258
-5078.464811	631.087383	-1360.709304	-1545165.046451
-5161.882220	641.511575	-1386.510115	-1534683.644020
-5103.714671	611.076281	-1413.332990	-1691470.565324
-5118.724029	560.824133	-1404.238847	-1801123.625822
-5113.473448	568.366525	-1415.963132	-1884103.863833
-5188.851768	531.768921	-1442.550950	-1943165.841658
-5052.095891	508.363735	-1458.917980	-1981453.920740
-4904.209258	491.670331	-1445.452347	-1926433.579041
-5091.774963	446.888910	-1495.791302	-2075559.465544
-5014.373728	501.034338	-1467.447663	-1896393.946021
-5062.292588	458.159564	-1489.467115	-2005468.076076
-5059.907497	423.203171	-1593.845958	-2350726.914846
